country;countryAlt;countryFirstName;countryLastName;countryName;region;score;scoreFirstName;scoreLastName;script;subRegion;topRegion;full_name;gender;source
JP;JP;JP;JP;Japan;Asia;3.704850983130017;1.331196976682207;3.242903177264468;LATIN;Eastern Asia;Asia;taro takimoto;m;zbmath
RS;RS;HR;RS;Serbia;Europe;3.1805395048797362;2.3764002232695463;3.5375214599246902;LATIN;Southern Europe;Europe;gabrijela grujic;f;zbmath
RU;BY;BY;IL;Russian Federation;Europe;4.360949273145892;5.774521013918188;1.8424292717787345;LATIN;Eastern Europe;Europe;dmitry tamarkin;m;zbmath
VN;CN;VN;VN;Viet Nam;Asia;5.279746482581248;2.8473286625337964;4.2076311977433125;LATIN;South-Eastern Asia;Asia;cuong le;u;zbmath
PL;PL;PT;PL;Poland;Europe;3.6548403430854544;-0.4814084122613589;3.364862355484412;LATIN;Eastern Europe;Europe;maria zofia banaszczyk;f;zbmath
TR;AL;TR;TR;Turkey;Asia;0.7532189170624195;1.2648680207706442;-0.19814029527715374;LATIN;Western Asia;Asia;mehmet namik oguztoereli;m;zbmath
MK;PL;SI;GM;Macedonia;Europe;0.9403394872826478;3.2353115047116363;-0.14007059089496274;LATIN;Southern Europe;Europe;irena lasiecka;f;zbmath
GB;IE;HK;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.046869355256763;0.6926339842929453;2.8693160397895485;LATIN;Northern Europe;Europe;gary greenfield;m;zbmath
ES;FR;ES;ES;Spain;Europe;2.8821393795952006;3.4856655755730133;-0.4591109742044104;LATIN;Southern Europe;Europe;rafael munoz-sola;m;zbmath
PL;SE;PL;SE;Poland;Europe;3.928794953195564;5.6795944358562735;-0.5405989940816588;LATIN;Eastern Europe;Europe;tomasz gorazd;m;zbmath
JP;JP;JP;JP;Japan;Asia;2.7417509884836586;0.9777481298633226;2.0365263452487885;LATIN;Eastern Asia;Asia;seiya abe;m;zbmath
RU;RU;MD;RU;Russian Federation;Europe;2.382165210154916;0.1577173728429845;1.8006927315583603;LATIN;Eastern Europe;Europe;alexei yu karlovich;m;zbmath
SE;NO;AT;FI;Sweden;Europe;2.038841619154701;3.4353698310780114;0.9821035196286252;LATIN;Northern Europe;Europe;ingrid glad;f;zbmath
DZ;DZ;TN;DZ;Algeria;Africa;4.141444310599572;2.994325785847704;2.757649514682536;LATIN;Northern Africa;Africa;salah drabla;m;zbmath
GB;GB;GB;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.9544052289126967;2.602804258191644;2.5027953844078805;LATIN;Northern Europe;Europe;malcolm cousland;m;zbmath
JP;ZM;JP;JO;Japan;Asia;1.9360968976892927;2.537864082925328;-0.3646333438916129;LATIN;Eastern Asia;Asia;kunio kakie;u;zbmath
JP;JP;JP;JP;Japan;Asia;4.548662797654693;3.6403272908888313;3.697800743832377;LATIN;Eastern Asia;Asia;hideki nakamura;m;zbmath
DE;DE;DE;DE;Germany;Europe;4.395897660224586;2.906282628841573;3.2382690454849823;LATIN;Western Europe;Europe;philipp bodewig;m;zbmath
DE;DE;IL;DE;Germany;Europe;1.2536965569270435;1.04057204655965;0.8008552513024981;LATIN;Western Europe;Europe;avi bick;m;zbmath
KR;KP;KR;KR;Korea, Republic of;Asia;6.942708864439942;0.8859527538277084;7.5094513219627155;LATIN;Eastern Asia;Asia;soo jin kim;f;zbmath
PL;PL;PL;PL;Poland;Europe;4.96707710676292;5.053416828806653;2.384085978040304;LATIN;Eastern Europe;Europe;maciej dunajski;m;zbmath
IE;SE;CH;GB;Ireland;Europe;2.5454028529781683;2.9472731264352166;1.7454965402297418;LATIN;Northern Europe;Europe;daniel davison;m;zbmath
IN;BE;IN;IN;India;Asia;2.230108942969048;0.7124883848289149;2.257205106096964;LATIN;Southern Asia;Asia;meenu verma;f;zbmath
GB;IE;KE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.2337747796538303;2.6121725319932882;0.9129946015425722;LATIN;Northern Europe;Europe;stephen cowin;m;zbmath
BG;MK;BG;BG;Bulgaria;Europe;4.513387260669192;0.2775966605240143;3.354542501713764;LATIN;Eastern Europe;Europe;veska noncheva;f;zbmath
GR;GR;CY;GR;Greece;Europe;4.549843003611825;4.165241306175346;3.0444277930241945;LATIN;Southern Europe;Europe;stavros kousidis;m;zbmath
ES;PT;PT;ES;Spain;Europe;4.884239057806913;4.118390747084845;2.7307516503110745;LATIN;Southern Europe;Europe;carlos garcia;m;zbmath
RU;UA;RU;RU;Russian Federation;Europe;5.269542423226596;4.454285258541126;2.9950702674197847;LATIN;Eastern Europe;Europe;andrey gromov;m;zbmath
GB;GB;GR;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.638162797942328;0.7570314666361205;2.2692756416657405;LATIN;Northern Europe;Europe;penny whiting;f;zbmath
DE;IL;AM;IL;Germany;Europe;3.4603720613731954;2.651176604973393;2.0047549895280525;LATIN;Western Europe;Europe;arthur rothstein;m;zbmath
IE;GB;GH;GB;Ireland;Europe;3.2250708956952066;2.936177909927397;2.1054382098816697;LATIN;Northern Europe;Europe;samuel alexander;m;zbmath
JP;JP;JP;JP;Japan;Asia;3.5203567538740375;1.0515723266251304;3.1264207436250846;LATIN;Eastern Asia;Asia;miwa iwakura;f;zbmath
FR;FR;CF;FR;France;Europe;4.006952780695996;2.7298015501093915;3.0587892855290115;LATIN;Western Europe;Europe;maurice goursat;m;zbmath
PL;UA;PL;PL;Poland;Europe;3.3576452227708167;3.4973705084556985;0.4584344498466724;LATIN;Eastern Europe;Europe;krystyna gozdalska;f;zbmath
RO;MD;MD;DE;Romania;Europe;2.990184255448051;4.219904827400138;-0.01926232682663067;LATIN;Eastern Europe;Europe;alexandru ghitza;m;zbmath
SA;YE;SA;BH;Saudi Arabia;Asia;5.6991942863129985;6.119310988048098;3.6384795130362315;LATIN;Western Asia;Asia;abdullah saleh;m;zbmath
IR;IR;IR;IR;Iran (Islamic Republic of);Asia;3.3908686287686005;1.4930399068060831;2.6365122499960587;LATIN;Southern Asia;Asia;nader fallah;m;zbmath
TR;TR;TR;TR;Turkey;Asia;4.086383464518253;2.3053851907490834;3.1338881188567833;LATIN;Western Asia;Asia;serkan gugercin;m;zbmath
DE;DE;AT;DE;Germany;Europe;3.9819532582611714;4.0894576561707545;2.9310675608042223;LATIN;Western Europe;Europe;thomas knispel;m;zbmath
IL;PT;DE;IL;Israel;Asia;0.4791605319330536;3.546902533597984;0.9019940055291322;LATIN;Western Asia;Asia;paul ribenboim;m;zbmath
RO;MD;RO;RO;Romania;Europe;4.529515573396443;3.1875831127482925;2.92041226936287;LATIN;Eastern Europe;Europe;viorel cornea;m;zbmath
FR;FR;FR;FR;France;Europe;3.759565448931976;1.2163108729345509;2.7477425584160704;LATIN;Western Europe;Europe;yann peresse;m;zbmath
KR;CN;KR;KR;Korea, Republic of;Asia;4.260243137192084;1.6113355010032508;3.759815259948592;LATIN;Eastern Asia;Asia;sung hoon hong;u;zbmath
DE;IL;DE;IL;Germany;Europe;3.9946389525634034;3.546902533597984;1.7102595937516885;LATIN;Western Europe;Europe;paul pinsky;m;zbmath
IT;IT;IT;LR;Italy;Europe;3.7222396237239774;4.06350438386956;0.7669402654466844;LATIN;Southern Europe;Europe;enrico massa;m;zbmath
GB;IE;RS;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.6395939863135323;0.6837777684355157;2.850556975836398;LATIN;Northern Europe;Europe;brad biggerstaff;m;zbmath
LR;IE;KE;LR;Liberia;Africa;3.4603119951103936;2.6121725319932882;2.638127106621424;LATIN;Western Africa;Africa;stephen brooks;m;zbmath
PL;PL;PL;PL;Poland;Europe;4.987811606648736;4.130331591009393;2.982791308243365;LATIN;Eastern Europe;Europe;stanislaw wronski;m;zbmath
TR;TR;TR;TR;Turkey;Asia;3.680938963014144;0.5545938809779972;2.7618767463997838;LATIN;Western Asia;Asia;figen acil kiraz;f;zbmath
IN;PK;MU;PK;India;Asia;2.2118656521722264;2.214398089456102;2.6828848179879516;LATIN;Southern Asia;Asia;rakesh vohra;m;zbmath
IN;IN;IN;IN;India;Asia;3.2395315158410134;1.9158045627721167;2.9713255206370897;LATIN;Southern Asia;Asia;rahul varshney;m;zbmath
ES;PT;ES;DZ;Spain;Europe;2.0108863822261442;3.8470886324541897;0.7387684234560234;LATIN;Southern Europe;Europe;luis bel;m;zbmath
ES;IN;ES;PT;Spain;Europe;2.505431754883084;3.621524154438089;0.8289993632393923;LATIN;Southern Europe;Europe;santiago mira;m;zbmath
IN;TH;LK;IN;India;Asia;1.915865994792033;2.7033687573988505;0.38754043701657626;LATIN;Southern Asia;Asia;sunil audich;m;zbmath
FR;DE;CM;DE;France;Europe;2.4970608198249;2.7327481002646263;1.6667401820576917;LATIN;Western Europe;Europe;michel klein;m;zbmath
BE;FR;CF;BE;Belgium;Europe;3.6200964437811582;2.668169905910936;2.869236935360905;LATIN;Western Europe;Europe;antoine vandendorpe;m;zbmath
IT;IT;IE;IT;Italy;Europe;3.79358212334489;0.6287760716566957;3.3112541815378105;LATIN;Southern Europe;Europe;maura mezzetti;f;zbmath
DE;DE;SE;DE;Germany;Europe;2.873707483739896;2.1245679354621743;2.197164652504626;LATIN;Western Europe;Europe;carl metzler;m;zbmath
PT;ES;PT;PT;Portugal;Europe;5.53760211320235;4.118390747084845;2.99153850869054;LATIN;Southern Europe;Europe;carlos coimbra;m;zbmath
FR;FR;BE;FR;France;Europe;3.5691270722905024;1.9459844869231344;2.954533820577777;LATIN;Western Europe;Europe;freddy bouchet;m;zbmath
IN;IN;SN;IN;India;Asia;2.580930539383344;0.4339385002073712;2.635625272516289;LATIN;Southern Asia;Asia;rama shankar;u;zbmath
DE;DE;IN;DE;Germany;Europe;1.8872499399952345;0.5593347014541487;1.4255826631545374;LATIN;Western Europe;Europe;jerald dauer;m;zbmath
IN;IN;IN;IN;India;Asia;2.6303096497757332;0.2242739440999404;2.4881224392488455;LATIN;Southern Asia;Asia;asim kumar mandal;u;zbmath
PL;PL;PL;PL;Poland;Europe;4.6349602178874765;3.372862165472352;3.293498717483556;LATIN;Eastern Europe;Europe;waldemar cieslak;m;zbmath
ES;ES;PL;ES;Spain;Europe;4.2065808182075;2.83140723071144;3.2849766591453844;LATIN;Southern Europe;Europe;marta llorente;f;zbmath
GB;GB;IE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.4005074604003984;0.8482945997580641;3.129559723043936;LATIN;Northern Europe;Europe;christopher cannings;m;zbmath
IL;IL;JP;IL;Israel;Asia;3.6978710022292636;0.9126787215369938;3.3497471433512587;LATIN;Western Asia;Asia;ori kfir;u;zbmath
RU;UA;RU;RU;Russian Federation;Europe;4.734916840721337;3.5955578997712663;2.8220642168866394;LATIN;Eastern Europe;Europe;maxim pavlov;m;zbmath
ES;IL;IT;BG;Spain;Europe;0.9155000171388068;2.898281717344766;0.6271485033181924;LATIN;Southern Europe;Europe;alberto verjovsky;m;zbmath
NO;DK;SE;IE;Norway;Europe;1.4778132815611351;2.9349511561836974;0.1740311739095891;LATIN;Northern Europe;Europe;erik monness;m;zbmath
RS;RS;RS;RS;Serbia;Europe;3.8962424894765975;1.2575048199837773;3.684424989972261;LATIN;Southern Europe;Europe;milija pavlovic;m;zbmath
IT;IT;IT;IT;Italy;Europe;4.488664434442576;3.6983366895098864;2.3578244277400566;LATIN;Southern Europe;Europe;fabrizio laurini;m;zbmath
GB;ES;GE;NG;United Kingdom of Great Britain and Northern Ireland;Europe;2.5424851015915317;3.2880331500388587;1.7076385623057853;LATIN;Northern Europe;Europe;david woolbright;m;zbmath
JP;JP;JP;JP;Japan;Asia;4.287648854155086;2.6907155914677072;3.7857521480828082;LATIN;Eastern Asia;Asia;hisayoshi shimizu;m;zbmath
GB;IL;GB;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.5093121569618284;1.1179366801216308;1.6680658660948429;LATIN;Northern Europe;Europe;natalie thorne;f;zbmath
PL;MK;AL;PL;Poland;Europe;-0.7795924352950029;-0.996563203195408;0.8351533968776005;LATIN;Eastern Europe;Europe;izolda wiercinska;f;zbmath
AT;DE;SK;DE;Austria;Europe;2.5644719450676456;3.485274088810552;0.4210496872376093;LATIN;Western Europe;Europe;martin kruskemper;m;zbmath
ES;HR;HR;ES;Spain;Europe;2.642883779421274;3.2967824669271515;2.420311973663688;LATIN;Southern Europe;Europe;mario perez-jimenez;m;zbmath
JP;UA;JP;JP;Japan;Asia;4.16449476164628;3.4226493316429893;1.5252534450902382;LATIN;Eastern Asia;Asia;takahiro yatsuda;m;zbmath
ES;IT;ES;ES;Spain;Europe;5.594762550494803;4.834188017354668;1.4504493446857938;LATIN;Southern Europe;Europe;antonio bonilla;m;zbmath
NO;NO;FI;NO;Norway;Europe;3.315694119866199;0.21053710360032296;2.6597299291812875;LATIN;Northern Europe;Europe;alf birger rustad;m;zbmath
IE;GB;IE;GB;Ireland;Europe;3.547349528408778;3.9526692695156003;1.0745209168015255;LATIN;Northern Europe;Europe;james maynard;m;zbmath
IR;IR;IR;IR;Iran (Islamic Republic of);Asia;4.4661543365186676;3.2740661626861365;2.934988084480512;LATIN;Southern Asia;Asia;amir kavousi;m;zbmath
FR;GB;AT;FR;France;Europe;1.3985328036265643;2.6730446392299254;1.0215642998050671;LATIN;Western Europe;Europe;robert godin;m;zbmath
NO;DK;NO;NO;Norway;Europe;4.648784187622789;4.1795226202972815;1.6094394882478693;LATIN;Northern Europe;Europe;frode ronning;m;zbmath
JP;JP;JP;JP;Japan;Asia;3.547281805927648;1.839568437657357;2.79690440914112;LATIN;Eastern Asia;Asia;kimiaki konno;u;zbmath
NL;BE;NL;BE;Netherlands;Europe;3.5478015510273777;1.807577783340946;3.1064914762174545;LATIN;Western Europe;Europe;roel willems;m;zbmath
GB;GB;GB;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.1429156189171565;1.6327102928727526;1.9960749723002504;LATIN;Northern Europe;Europe;gareth ambler;m;zbmath
GB;IE;UG;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.07451554129362;3.4569322241158487;2.474867796475554;LATIN;Northern Europe;Europe;ronald gordon;m;zbmath
AT;PS;AT;PS;Austria;Europe;2.1206949789857488;2.7725028395595444;1.9126101480421265;LATIN;Western Europe;Europe;norbert adasch;m;zbmath
SD;BH;DZ;SD;Sudan;Africa;5.423417782538724;0.2326556329386684;6.273789521307918;LATIN;Northern Africa;Africa;abdel hadi ahmed;u;zbmath
GR;CY;GR;GR;Greece;Europe;2.5827568841962214;2.270552149044611;0.4639708557738008;LATIN;Southern Europe;Europe;konstantinos kanakoglou;m;zbmath
FR;GN;CM;IN;France;Europe;1.6315433022495365;3.90271732322488;0.9649173745740154;LATIN;Western Europe;Europe;pierre marry;m;zbmath
SY;SY;OM;IN;Syrian Arab Republic;Asia;1.3463051722667554;2.2433157996478643;0.7405065446032779;LATIN;Western Asia;Asia;nabil kahale;m;zbmath
JP;IL;JP;HR;Japan;Asia;2.1542476122894416;3.688995772135916;-0.2607875735584384;LATIN;Eastern Asia;Asia;hitoshi horjo;m;zbmath
CH;DE;DE;CH;Switzerland;Europe;2.5741372189535494;3.073882689343656;2.335850646442011;LATIN;Western Europe;Europe;dietrich suter;m;zbmath
RS;RS;ME;RS;Serbia;Europe;4.038877061831337;3.0312404535321145;3.698397368861449;LATIN;Southern Europe;Europe;rade stanojevic;m;zbmath
DE;IT;AT;IT;Germany;Europe;1.2906085395881348;4.0894576561707545;0.7511829827871794;LATIN;Western Europe;Europe;thomas pietraho;m;zbmath
JP;JP;JP;JP;Japan;Asia;3.7038200684967433;1.8233272525591848;2.911161187927817;LATIN;Eastern Asia;Asia;takuji sato;m;zbmath
GR;CY;CY;GR;Greece;Europe;3.288125967546238;4.311825523758597;0.4045801832524012;LATIN;Southern Europe;Europe;kyriakos kilakos;m;zbmath
CH;IE;IE;CH;Switzerland;Europe;2.8651983297860264;3.9526692695156003;2.8328430979063;LATIN;Western Europe;Europe;james maissen;m;zbmath
RU;IL;UG;IL;Russian Federation;Europe;2.3321782053591766;2.2672730901182345;2.4089700778221386;LATIN;Eastern Europe;Europe;irene livshits;f;zbmath
DE;ZA;BE;DK;Germany;Europe;1.8108299801498613;1.307114547056103;2.526329527542504;LATIN;Western Europe;Europe;kelly schultz;f;zbmath
RO;CD;RO;RO;Romania;Europe;2.6967814087392976;2.468860261025009;0.5525747614641264;LATIN;Eastern Europe;Europe;nicusor minculete;m;zbmath
JP;JP;JP;JP;Japan;Asia;3.81013756752769;3.0439378559408072;1.853346432806296;LATIN;Eastern Asia;Asia;yoshihiko kitagaki;m;zbmath
CY;FR;CY;LR;Cyprus;Asia;2.574463554089044;2.6670316932137688;2.476531330352556;LATIN;Western Asia;Asia;nicolas george;m;zbmath
RU;UZ;UZ;RU;Russian Federation;Europe;0.6644845693295269;1.8285544614431584;-0.7584676320241234;LATIN;Eastern Europe;Europe;yurij lovejkin;m;zbmath
DE;DE;DE;DE;Germany;Europe;4.057665028429195;2.5258563648932726;2.9743608323545114;LATIN;Western Europe;Europe;joachim weickert;m;zbmath
ES;IL;ES;ES;Spain;Europe;2.5330864394269974;1.6145433351245069;1.191068878206302;LATIN;Southern Europe;Europe;julio soria;m;zbmath
DE;PL;AT;PL;Germany;Europe;3.652705690046038;3.0670319669637576;2.741490429879042;LATIN;Western Europe;Europe;matthias borowski;m;zbmath
CH;FR;CH;FR;Switzerland;Europe;1.267571575588497;1.995422302675852;-0.2887876433167892;LATIN;Western Europe;Europe;bernadette perrin-riou;f;zbmath
PL;SK;SK;VN;Poland;Europe;2.907087319867072;4.7530007197911806;2.0549965072592897;LATIN;Eastern Europe;Europe;anna bien;f;zbmath
JP;JP;JP;JP;Japan;Asia;3.745044090390103;2.913376441648448;2.5174979752274664;LATIN;Eastern Asia;Asia;kazunori sakano;m;zbmath
RU;BY;RU;RU;Russian Federation;Europe;6.026071605639879;5.346027332967637;3.3452793282655526;LATIN;Eastern Europe;Europe;sergey ermakov;m;zbmath
RS;RS;RS;RS;Serbia;Europe;4.8280075903768065;4.861832993451178;1.7876333956298367;LATIN;Southern Europe;Europe;dragana cvetkovic-ilic;f;zbmath
DE;AT;CY;DE;Germany;Europe;4.203825745722925;4.755164394059767;2.843800496693916;LATIN;Western Europe;Europe;andreas weinmann;m;zbmath
RO;MD;RO;RO;Romania;Europe;4.552539306264821;1.0225637105692351;3.0931040857965835;LATIN;Eastern Europe;Europe;razvan alin satnoianu;m;zbmath
ES;ES;ES;ES;Spain;Europe;3.9612242634881816;2.867876314539041;2.113005124888311;LATIN;Southern Europe;Europe;beatriz sanz;f;zbmath
IT;IT;SK;IT;Italy;Europe;3.2945259833718854;4.7530007197911806;2.6614265502009853;LATIN;Southern Europe;Europe;anna de-simone;f;zbmath
CN;CN;IR;CN;China;Asia;4.05874574014733;0.18706588029446336;3.831450037293712;LATIN;Eastern Asia;Asia;huy thang cao;u;zbmath
IT;CD;CD;IT;Italy;Europe;0.6821599583473625;2.4952896895960497;1.3984490603574395;LATIN;Southern Europe;Europe;justin colannino;m;zbmath
ES;EE;EE;ES;Spain;Europe;3.642709158785309;4.677573604390775;2.0114008083244475;LATIN;Southern Europe;Europe;andres ramirez;m;zbmath
PL;MK;PL;MK;Poland;Europe;3.0619025584476884;3.434360203019724;0.7941740353942273;LATIN;Eastern Europe;Europe;miroslaw slosarski;m;zbmath
GB;IE;MW;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.6884611926510247;2.0509415068911494;1.997943595031949;LATIN;Northern Europe;Europe;steven french;m;zbmath
CN;CN;IL;CN;China;Asia;4.352266312004995;-0.909082779011565;4.9208886693979546;LATIN;Eastern Asia;Asia;ben da zhou;u;zbmath
IT;IT;LV;IT;Italy;Europe;3.07885357389146;2.065814381075744;2.1813960376128736;LATIN;Southern Europe;Europe;agnese di-castro;f;zbmath
AT;PL;AT;PL;Austria;Europe;3.3151337496764666;3.856759419473204;2.8785490951876467;LATIN;Western Europe;Europe;michael szarek;m;zbmath
JP;JP;JP;JP;Japan;Asia;4.442556333136573;2.3927440818900685;4.11480436691016;LATIN;Eastern Asia;Asia;yumiko watanabe;f;zbmath
CN;CN;CN;CN;China;Asia;5.649653025658729;1.1060021219052103;5.4544023727762365;LATIN;Eastern Asia;Asia;shaoqing liu;m;zbmath
CN;CN;TH;CN;China;Asia;5.440387364564525;0.013282347705506722;6.132125965775441;LATIN;Eastern Asia;Asia;kelong zhang;u;zbmath
CN;CN;CN;CN;China;Asia;4.247217752669736;1.4312927119461607;3.400330166223707;LATIN;Eastern Asia;Asia;jinxiang yu;u;zbmath
CN;CN;CN;CN;China;Asia;6.205948800874549;1.4304441691061207;6.132125965775441;LATIN;Eastern Asia;Asia;yuecheng zhang;u;zbmath
JP;JP;JP;JP;Japan;Asia;4.028428350796551;2.124106706597049;3.2865991759521456;LATIN;Eastern Asia;Asia;kenjiro yamada;m;zbmath
CN;CN;IT;CN;China;Asia;4.229377879206145;0.02098854419423137;6.132125965775441;LATIN;Eastern Asia;Asia;po zhang;u;zbmath
MM;MM;HK;MM;Myanmar;Asia;2.5259019509596334;0.5145460097189288;2.330721085916052;LATIN;South-Eastern Asia;Asia;hon kit wai;u;zbmath
CN;CN;CN;CN;China;Asia;4.453870233014318;0.03900887309189659;4.244339382623742;LATIN;Eastern Asia;Asia;bao wen sun;u;zbmath
KR;TW;KR;KR;Korea, Republic of;Asia;6.806667017272804;1.21432091690092;6.942428823312781;LATIN;Eastern Asia;Asia;byoung chan lee;u;zbmath
CN;TW;CN;TW;China;Asia;4.791778771280079;1.0755650598700828;4.835620503112795;LATIN;Eastern Asia;Asia;qunfeng yang;u;zbmath
DE;DK;SK;DE;Germany;Europe;2.040583491373123;5.174761243323028;0.3475905989676557;LATIN;Western Europe;Europe;peter nickolas;m;zbmath
IT;IT;ES;IT;Italy;Europe;3.508048776580672;2.665163450123597;2.6352379507120585;LATIN;Southern Europe;Europe;rosario di-nardo;u;zbmath
JP;JP;JP;JP;Japan;Asia;4.395373105106317;4.671473105415759;3.1146820925167344;LATIN;Eastern Asia;Asia;hiroshi okuno;m;zbmath
CN;CN;CN;CN;China;Asia;5.479489038174423;0.1316870569537331;6.132125965775441;LATIN;Eastern Asia;Asia;shunpu zhang;m;zbmath
IN;IN;IN;IN;India;Asia;3.306394759826421;2.2798758033685584;3.0224847889952318;LATIN;Southern Asia;Asia;praveen agarwal;m;zbmath
IE;GB;IE;AM;Ireland;Europe;0.15896277033287964;2.316202177999089;-0.10550402530040548;LATIN;Northern Europe;Europe;phoebe hoidn;f;zbmath
FR;CD;CD;FR;France;Europe;3.3685513689221898;2.7492084216072676;2.1022876927973297;LATIN;Western Europe;Europe;jacques pontier;u;zbmath
IE;LR;IE;LR;Ireland;Europe;3.6731191571926534;3.9526692695156003;1.3772310807184756;LATIN;Northern Europe;Europe;james king;m;zbmath
SK;CZ;SK;CZ;Slovakia;Europe;2.6030355281035846;2.875102333483337;-0.11584148766546792;LATIN;Eastern Europe;Europe;helena samajova;f;zbmath
IE;GB;GR;GB;Ireland;Europe;3.2312367967250686;4.25233450790554;1.96811067614014;LATIN;Northern Europe;Europe;george lowther;m;zbmath
IE;GB;AT;GB;Ireland;Europe;4.256174132760711;3.856759419473204;3.7260148928275734;LATIN;Northern Europe;Europe;michael robertson;u;zbmath
