ethno;ethnoAlt;geoCountry;geoCountryAlt;score;script;full_name;gender;source
Thai;Polish;CA;US;-0.4437490370672487;LATIN;b jo ptashnyk;m;zbmath
Jewish;German;DE;DE;5.097728149676406;LATIN;max landsberg;m;zbmath
Chinese;Chinese;TW;TW;4.60884887111518;LATIN;xuanping huang;u;zbmath
Norwegian;Norwegian;NO;GB;3.3603807205113694;LATIN;bjorn jahren;m;zbmath
Indian;Pakistanese;IN;IN;3.6888634970539314;LATIN;smarajit bose;m;zbmath
Jewish;Jewish;GB;US;3.3710881366306915;LATIN;geoffrey ginsburg;m;zbmath
Chinese;Chinese;NZ;NZ;4.529377305497817;LATIN;chao zhu zhang;u;zbmath
Chinese;Chinese;CN;CN;3.802043895375889;LATIN;jingbo yu;u;zbmath
Jewish;Palestinian;IL;IL;4.9146489184479885;LATIN;ehud lehrer;m;zbmath
Chinese;Chinese;TW;TW;6.050092189200367;LATIN;shanghsien lin;u;zbmath
Turkish;Armenian;TR;TR;4.636260914374298;LATIN;dilek gulten;f;zbmath
Japanese;Japanese;JP;GB;4.762542878803325;LATIN;masaru takeuchi;m;zbmath
Spanish;Spanish;CO;ES;3.4219794926609306;LATIN;carlos ruiz-salguero;m;zbmath
Chinese;Chinese;CN;CN;4.0899408579249314;LATIN;xiongping luo;u;zbmath
Jewish;Swedish;PL;US;0.5318906188892986;LATIN;adam van-tuyl;m;zbmath
Chinese;Chinese;FR;FR;3.12216960447367;LATIN;jwu sheng hu;m;zbmath
Chinese;Chinese;CN;CN;4.784042674922793;LATIN;shengzhi zhu;u;zbmath
Swedish;Swedish;CA;US;4.871086712272458;LATIN;eric johnson;m;zbmath
Haitian;Haitian;GB;US;4.883397159192789;LATIN;percy pierre;m;zbmath
Italian;Vietnamese;US;US;1.0574996066308602;LATIN;charles vuono;m;zbmath
Chinese;Chinese;HK;HK;1.3053796494100374;LATIN;wai king ching;u;zbmath
Portuguese;Portuguese;PT;US;2.506156415361146;LATIN;maria conception carvalho;f;zbmath
Chinese;Chinese;CN;CN;3.4150863639036864;LATIN;feng rong;m;zbmath
Chinese;Chinese;CN;CN;3.760004273273636;LATIN;bowen yu;m;zbmath
German;Swiss;DE;US;2.754946679316082;LATIN;paul kuhn;m;zbmath
Japanese;Japanese;JP;JP;4.69668386858949;LATIN;shigeki ohyanagi;m;zbmath
Chinese;Chinese;TW;TW;5.044686337221762;LATIN;zongyuan huang;u;zbmath
Russian;Russian;RU;GB;5.1149385903763855;LATIN;alexander andronov;m;zbmath
Chinese;Chinese;CN;CN;2.6061332778764736;LATIN;luoluo liu;u;zbmath
Thai;Mauritanian;TH;MR;0.2906424647939085;LATIN;jirapha limbupasiriporn;f;zbmath
Chinese;Chinese;CN;CN;2.921368700485801;LATIN;cai gui liu;u;zbmath
Romanian;Jewish;RO;RO;3.650736193765973;LATIN;rodica boliac;f;zbmath
Dutch;Bangladeshi;NL;CA;0.2680293904669776;LATIN;jan tijmen udding;m;zbmath
Jewish;German;US;CA;1.0474361251549702;LATIN;steve rosencrans;m;zbmath
Chinese;Chinese;NZ;NZ;3.542422682233239;LATIN;hsueh chuan liu;m;zbmath
Korean;Korean;KR;KR;3.227338928923302;LATIN;dae jong;u;zbmath
German;Jewish;DE;DE;4.177835928240216;LATIN;eberhard siebert;m;zbmath
Jewish;Polish;CA;GB;2.123102684921295;LATIN;bernard dwork;m;zbmath
Hungarian;Jewish;HU;HU;4.122325958867215;LATIN;gusztav rados;m;zbmath
German;German;AU;GB;1.3817881826998466;LATIN;frieder jens lange;m;zbmath
Sudanese;Jewish;SD;CR;1.4802401823522808;LATIN;sara mohanty;f;zbmath
Swedish;Austrian;US;US;0.5628219236336869;LATIN;jesse beder;m;zbmath
Dutch;German;NL;US;1.191411545826076;LATIN;timothy wagenmaker;m;zbmath
Japanese;Japanese;JP;GB;4.600552502735301;LATIN;yasuyuki maeda;m;zbmath
Chinese;Chinese;CN;CN;4.200562610732206;LATIN;chunyang yuan;u;zbmath
Somalia;Somalia;GB;SO;3.7689713932427695;LATIN;ahmed zeriahi;m;zbmath
Chinese;Chinese;TW;TW;7.234781377673746;LATIN;cheng wei chen;u;zbmath
Moroccan;Iranian;MA;IR;1.236801160066728;LATIN;yahya mezroui;u;zbmath
Japanese;Japanese;JP;JP;4.69867785581035;LATIN;syuichi yaguchi;u;zbmath
German;German;AT;DE;6.608638519196103;LATIN;johann brauchart;m;zbmath
Swedish;Swedish;SE;GB;5.1498620628331695;LATIN;niclas sjogren;m;zbmath
British;HispanoLatino;GB;US;0.2970978545168112;LATIN;john wilson calkin;m;zbmath
Chinese;Chinese;CN;CN;3.02450987581653;LATIN;luquan pan;u;zbmath
Jewish;Jewish;RU;UA;5.652823964018439;LATIN;igor litvin;m;zbmath
Algerian;Tunisian;DZ;TN;1.15420305582353;LATIN;benhadid ayache;u;zbmath
Chinese;Chinese;CN;CN;1.4984738972883724;LATIN;yamin ma;u;zbmath
Chinese;Chinese;VE;VE;5.3339047265812125;LATIN;leming cheng;u;zbmath
Bulgarian;Serbian;BG;RS;4.694013973065807;LATIN;zvezdelina stankova-frenkel;f;zbmath
Korean;Korean;GB;GB;6.0016575502013705;LATIN;junkyun choi;m;zbmath
Italian;Italian;CH;IT;3.897584571886288;LATIN;giuliana bianchi;f;zbmath
Jewish;Palestinian;IL;IL;4.288122778281274;LATIN;haim reingold;m;zbmath
Chinese;Chinese;CN;CN;1.7789815841865866;LATIN;gavin shaddick;m;zbmath
Korean;Korean;US;US;6.056713479250431;LATIN;tack wang lee;u;zbmath
Bulgarian;Bulgarian;BG;GB;3.1023045646821084;LATIN;angel dichev;m;zbmath
Lithuanian;Jewish;LT;LT;5.599835173117179;LATIN;algimantas janusauskas;m;zbmath
Indian;Indian;NZ;CA;6.305311743888247;LATIN;ravi kumar;m;zbmath
German;Jewish;DE;DE;3.3488128366988303;LATIN;henning petzka;m;zbmath
Chinese;Chinese;TW;TW;4.037553240156554;LATIN;paul yang;m;zbmath
Slovanian;Flemish;US;US;3.699245976387688;LATIN;robert roe;m;zbmath
Irish;Irish;AU;NZ;3.31458494802699;LATIN;francis leahy;u;zbmath
Chinese;Chinese;CN;CN;3.612616797310419;LATIN;yanwen shang;m;zbmath
Spanish;Spanish;PE;US;2.304140763096516;LATIN;percy sanchez;m;zbmath
Jewish;AfricanAmerican;US;US;2.9605646771282728;LATIN;gregory white;m;zbmath
Austrian;Austrian;GB;US;3.403719915090607;LATIN;ann thayer;u;genderize_r_authors
Italian;Italian;IT;GB;5.0730542261085345;LATIN;paolo chiesa;m;genderize_r_authors
Italian;Italian;IT;GB;3.375593570055464;LATIN;ernesto abbate;m;genderize_r_authors
Norwegian;Jewish;US;US;5.520679423082104;LATIN;john epstein;m;genderize_r_authors
Italian;Italian;US;CL;2.623230761310416;LATIN;margaret cotroneo;f;genderize_r_authors
HispanoLatino;Swiss;US;US;1.710773393704485;LATIN;nicole kresge;f;genderize_r_authors
Danish;Armenian;US;US;3.7424487535739406;LATIN;robert simoni;m;genderize_r_authors
Swedish;Norwegian;US;US;3.459354065633128;LATIN;robert hill;m;genderize_r_authors
AfricanAmerican;TrinidadTobago;US;TT;3.4280284222689987;LATIN;ruth williams;f;genderize_r_authors
Finnish;Swedish;CA;US;2.36146459653396;LATIN;eric fine;u;genderize_r_authors
British;British;GB;NZ;1.4001826356293514;LATIN;geoff watts;m;genderize_r_authors
German;German;DE;GB;4.073923290170281;LATIN;gerhard burkhardt;m;genderize_r_authors
German;Jewish;DE;DE;4.1019744614634375;LATIN;hellmut reuss;u;genderize_r_authors
Flemish;Indonesian;US;US;0.8797773154430317;LATIN;stephanie cash;f;genderize_r_authors
Czech;Congolese (Kinshasa);US;CD;1.4745161705777583;LATIN;david ebony;m;genderize_r_authors
British;Liberia;TT;LR;2.954629747321762;LATIN;martin cooper;m;genderize_r_authors
Irish;Irish;IE;CA;4.385814625953305;LATIN;mary clarke;f;genderize_r_authors
British;British;US;GB;1.813699229630165;LATIN;arnold whittall;m;genderize_r_authors
Indian;Indian;IN;NZ;3.7588747149153487;LATIN;prashant nair;m;genderize_r_authors
Austrian;German;US;US;3.1706382433095426;LATIN;steven schwarz;m;genderize_r_authors
Spanish;Italian;MX;IT;1.8204075051208244;LATIN;rodolfo saracci;m;genderize_r_authors
Mozambican;French;MZ;PE;2.859858519586919;LATIN;celso lafer;m;genderize_r_authors
Austrian;Swiss;US;CH;2.108590640899934;LATIN;judith louisa schmid;u;genderize_r_authors
Italian;Jewish;IT;IT;5.361827237221467;LATIN;luigi clauser;m;genderize_r_authors
Irish;Irish;IE;US;4.103747674117779;LATIN;james marshall;m;genderize_r_authors
Irish;British;US;US;1.5787965254247895;LATIN;mark finlay;m;genderize_r_authors
Japanese;Japanese;JP;JP;4.330571951829489;LATIN;shizuo akira;u;genderize_r_authors
Dutch;Norwegian;US;US;3.2588043936009377;LATIN;linda raber;f;genderize_r_authors
Irish;Irish;IE;US;2.5737423072367296;LATIN;hannah waters;f;genderize_r_authors
Jewish;Jewish;US;GB;1.844053579982181;LATIN;margaret shupnik;f;genderize_r_authors
German;Jewish;DE;DE;5.081811912142423;LATIN;heinrich schima;m;genderize_r_authors
Flemish;French;BE;BE;3.3193042909965405;LATIN;bart meyns;m;genderize_r_authors
Swiss;German;CH;CH;3.472755864193395;LATIN;beat walpoth;m;genderize_r_authors
Swedish;Irish;US;IE;3.8917979232989017;LATIN;john booth;m;genderize_r_authors
Jewish;Norwegian;LT;US;3.366195736475856;LATIN;john geer;m;genderize_r_authors
Jewish;British;US;GB;0.6856486912792441;LATIN;mitch seligson;m;genderize_r_authors
Austrian;Irish;US;IE;3.8683319430278016;LATIN;michael ewart;m;genderize_r_authors
Czech;Hungarian;US;US;2.0716409857572584;LATIN;andrea luke;f;genderize_r_authors
German;German;DE;GB;3.5706568889102046;LATIN;dieter mewes;m;genderize_r_authors
Swedish;Hungarian;US;US;1.8788410284961643;LATIN;lisa kraus;f;genderize_r_authors
Irish;British;US;US;0.8390227295681338;LATIN;donald lynden-bell;m;genderize_r_authors
Austrian;Polish;AT;FR;2.311613936540585;LATIN;thomas golob;u;genderize_r_authors
Irish;Chinese;US;CN;1.5259209756727656;LATIN;molly haight;u;genderize_r_authors
Swedish;British;US;US;1.9068733650103589;LATIN;lisa harlow;u;genderize_r_authors
Italian;Italian;US;FR;1.9579750790813144;LATIN;thomas pinnavaia;m;genderize_r_authors
French;Jewish;US;US;1.1558613975339926;LATIN;charles letocha;m;genderize_r_authors
German;Jewish;DE;DE;4.169819770272076;LATIN;ludwig joerissen;m;genderize_r_authors
Jewish;HispanoLatino;US;US;1.4585167715631486;LATIN;irwin braverman;u;genderize_r_authors
German;Austrian;AT;AT;6.592527752571044;LATIN;wolfgang glatzer;m;genderize_r_authors
Irish;Irish;IE;US;2.5069941648289187;LATIN;robert burton;m;genderize_r_authors
British;British;GB;NZ;2.6110725743529803;LATIN;graham thompson;m;genderize_r_authors
Jewish;Jewish;US;LT;1.3501899917365645;LATIN;george helffrich;m;genderize_r_authors
Irish;British;IE;CA;3.12325776519933;LATIN;james findlay;m;genderize_r_authors
British;British;CA;GB;2.0281532421024666;LATIN;gordon dutton;m;genderize_r_authors
Jewish;Polish;PL;PL;4.012461520110457;LATIN;antoni prusinski;m;genderize_r_authors
AfricanAmerican;HispanoLatino;US;US;1.0885150431251789;LATIN;earl taft;u;genderize_r_authors
Moldova;Romanian;MD;RO;1.6655742116700087;LATIN;emilia visileanu;f;genderize_r_authors
Uzbek;Jewish;UZ;UZ;3.725380997653187;LATIN;erkin mirrakhimov;m;genderize_r_authors
Swedish;British;GB;GB;0.5688328743717609;LATIN;alan trounson;m;genderize_r_authors
AfricanAmerican;HispanoLatino;US;US;2.093814902753861;LATIN;becky parker;f;genderize_r_authors
Italian;Italian;CR;IT;6.503470943020914;LATIN;giovanni fava;m;genderize_r_authors
German;Jewish;DE;DE;2.1305593815616684;LATIN;paul ladenson;u;genderize_r_authors
British;TrinidadTobago;TT;TT;2.3222702215875697;LATIN;dann mitchell;m;genderize_r_authors
Swedish;Dutch;GB;CA;1.0609647176548207;LATIN;harry nursten;u;genderize_r_authors
Swedish;Jewish;US;LT;1.762113949313722;LATIN;anthony dyson;u;genderize_r_authors
Irish;British;IE;GB;2.489390429741366;LATIN;sarah reid;u;genderize_r_authors
Austrian;Austrian;US;CH;5.376028047915344;LATIN;michael knoll;u;genderize_r_authors
Austrian;Austrian;US;CA;3.9208435186204897;LATIN;michael baer;m;genderize_r_authors
Italian;Portuguese;MX;MX;0.05653281118087852;LATIN;elda gaino;f;genderize_r_authors
Italian;Italian;IT;CA;5.097084759810903;LATIN;giuseppe dito;m;genderize_r_authors
German;German;DE;US;1.802206690670208;LATIN;daniel sternheimer;m;genderize_r_authors
Norwegian;British;US;VE;5.050004844562109;LATIN;linda smith;f;genderize_r_authors
Italian;Swiss;US;US;0.21974429043950086;LATIN;carol tenopir;f;genderize_r_authors
Spanish;Spanish;ES;ES;4.2999722187302085;LATIN;lluis bonet;u;genderize_r_authors
Indian;Indian;IN;US;1.2018291407483503;LATIN;utlayan mohanty;m;genderize_r_authors
Indonesian;Indonesian;US;CA;6.140176144198589;LATIN;michael herman;m;genderize_r_authors
British;British;GB;US;2.026334384830999;LATIN;jack douglas;m;genderize_r_authors
Polish;Jewish;PL;PL;4.636529817162554;LATIN;jacek dudowitcz;u;genderize_r_authors
Chinese;Chinese;CN;CN;0.6489012937225455;LATIN;judy canning-glass;u;genderize_r_authors
Malagasy;Chinese;GB;HK;1.956586910946078;LATIN;selina lo;u;genderize_r_authors
Italian;Italian;IT;CA;5.390118746462472;LATIN;domenico pignone;m;genderize_r_authors
German;German;AT;DE;5.720432175564053;LATIN;karl hammer;m;genderize_r_authors
French;Swiss;FR;FR;2.247895216344605;LATIN;yves marie allioux;m;genderize_r_authors
Jewish;French;FR;FR;1.276514917813081;LATIN;julien bogousslavsky;m;genderize_r_authors
German;Jewish;DE;DE;4.278104528992992;LATIN;adolf pfefferbaum;m;genderize_r_authors
German;Jewish;DE;DE;4.429610423259695;LATIN;ingolf joppich;u;genderize_r_authors
Liberia;British;LR;TT;2.6448929669675776;LATIN;joel cooper;u;genderize_r_authors
Polish;Jewish;AU;PL;5.447002063722117;LATIN;stanislaw zmarlicki;m;genderize_r_authors
Irish;Irish;NZ;CA;4.135722734018274;LATIN;john sheehan;u;genderize_r_authors
Irish;Kenyan;US;KE;1.2655523487391804;LATIN;geoffrey himes;m;genderize_r_authors
German;German;DE;AT;3.1441979756035066;LATIN;dieter stoeffler;m;genderize_r_authors
Danish;Swedish;US;US;3.5965353142855547;LATIN;david kring;m;genderize_r_authors
Chinese;Chinese;GB;GB;4.826371529906164;LATIN;linda wang;f;genderize_r_authors
Romanian;Romanian;RO;GB;6.079276299904767;LATIN;gheorghe macovei;u;genderize_r_authors
German;German;GB;PE;2.4166089191227016;LATIN;felix beck;m;genderize_r_authors
British;Swiss;MX;CH;-0.2681852270134612;LATIN;linda esther oray;u;genderize_r_authors
British;Jewish;FR;CA;1.837595848190347;LATIN;benjamin bederson;m;genderize_r_authors
Jewish;Jewish;AU;GB;4.691877148460551;LATIN;leonard rosenberg;u;genderize_r_authors
British;British;GB;US;1.9977707389405848;LATIN;robin shakeshaft;m;genderize_r_authors
Sri Lankan;Indian;LK;IN;0.030884924810305445;LATIN;dilanki ranmuthu;f;genderize_r_authors
Swedish;Swedish;CA;US;6.9472038775424565;LATIN;richard carlson;m;genderize_r_authors
Irish;Irish;IE;US;4.186519863663014;LATIN;john chambers;m;genderize_r_authors
Ethiopian;Ethiopian;NZ;CA;8.169892469787545;LATIN;sean solomon;m;genderize_r_authors
Indian;Pakistanese;IN;IN;1.192200071616237;LATIN;anita money;u;genderize_r_authors
British;French;GB;GB;0.8753968172333141;LATIN;doug goff;m;genderize_r_authors
British;HispanoLatino;US;US;2.685733015286811;LATIN;scott wilkerson;m;genderize_r_authors
Irish;Chinese;CA;CN;2.029419098442662;LATIN;bill shea;m;genderize_r_authors
Spanish;Portuguese;ES;PT;3.449488920064795;LATIN;pedro bravo-elizondo;m;genderize_r_authors
Irish;Irish;US;IE;2.540074231794389;LATIN;nicholas markham;m;genderize_r_authors
Indian;Indian;IN;US;3.2990948058415466;LATIN;sameer sarkar;m;genderize_r_authors
Irish;Irish;GB;NZ;4.444195980635599;LATIN;kieron o'connor;m;genderize_r_authors
Jewish;Palestinian;IL;IL;4.008547703225937;LATIN;shlomo melmed;m;genderize_r_authors
Spanish;Italian;VE;VE;2.8395789887448712;LATIN;lilien ji;m;genderize_r_authors
Chinese;Chinese;CN;CN;4.853512408138803;LATIN;kefeng liu;m;genderize_r_authors
Chinese;Chinese;HK;HK;1.883697872745416;LATIN;shing tung yau;m;genderize_r_authors
Russian;Russian;GB;US;7.1189907065980975;LATIN;vladimir levin;m;genderize_r_authors
German;French;FR;CH;4.1519368423985865;LATIN;laurent schmitt;m;genderize_r_authors
Jewish;Austrian;CZ;AT;3.2698779785355176;LATIN;josef zumr;u;genderize_r_authors
British;British;GB;US;1.4769572987372894;LATIN;doug little;u;genderize_r_authors
German;German;US;DE;1.9209927273850096;LATIN;robin giesecke;u;genderize_r_authors
Slovanian;Croat;SI;HR;6.016378752159411;LATIN;gorazd mesko;m;genderize_r_authors
Swiss;German;CH;CH;3.274381827596922;LATIN;rolf wunderer;m;genderize_r_authors
German;Jewish;GB;US;0.3981006072578641;LATIN;fred opperdoes;m;genderize_r_authors
Danish;Norwegian;US;US;2.075790934381369;LATIN;karen sampson;u;genderize_r_authors
German;Jewish;DE;DE;4.15262781279104;LATIN;ulrich jsppelt;u;genderize_r_authors
Irish;Irish;CA;IE;3.6701687160316605;LATIN;margaret scott;f;genderize_r_authors
German;Jewish;DE;DE;3.737438713760321;LATIN;gustl anzenberger;m;genderize_r_authors
Austrian;Polish;US;US;2.7852982099023285;LATIN;barbara falk;f;genderize_r_authors
Croat;Serbian;HR;RS;4.9880671063452064;LATIN;mladen vujosevic;m;genderize_r_authors
Georgian;Danish;US;US;2.3899404897994216;LATIN;david boldy;u;genderize_r_authors
Kenyan;Ghanaian;US;GB;1.2620523792902498;LATIN;stephen boldy;u;genderize_r_authors
Congolese (Kinshasa);French;CD;FR;1.7160342526305503;LATIN;jean panniker;u;genderize_r_authors
Indian;Pakistanese;IN;IN;2.9655572992903165;LATIN;gaj sanford;u;genderize_r_authors
British;Jewish;GB;US;1.7213622891867917;LATIN;nellie bristol;f;genderize_r_authors
British;British;CA;US;3.339472874570453;LATIN;richard olmstead;m;genderize_r_authors
Austrian;Austrian;US;CH;4.852099308651095;LATIN;thomas gross;m;genderize_r_authors
Jewish;Jewish;US;GB;1.5282826120895276;LATIN;bernard oxman;m;genderize_r_authors
Irish;Irish;NZ;GB;6.3250697647975125;LATIN;christopher sullivan;m;genderize_r_authors
Russian;Ukrainian;US;US;3.4143568610266466;LATIN;eugene litvinoff;m;genderize_r_authors
German;German;US;CA;2.0355395391364666;LATIN;mark seifert;m;genderize_r_authors
Irish;Irish;IE;US;3.5974315193376207;LATIN;john ashton;m;genderize_r_authors
British;British;GB;NZ;2.54877264977001;LATIN;warwick murray;m;genderize_r_authors
German;German;GB;DE;3.0133906392770933;LATIN;ingeborg geyer;f;genderize_r_authors
Austrian;Austrian;CH;AT;3.7396234396463512;LATIN;martin seger;m;genderize_r_authors
Dutch;German;US;US;0.8115118498484543;LATIN;diana siggers;u;genderize_r_authors
Jewish;Irish;US;IE;3.8912120191005264;LATIN;george oswald;m;genderize_r_authors
Irish;Irish;IE;US;4.330789685333508;LATIN;john rochford;m;genderize_r_authors
Norwegian;Norwegian;NZ;US;2.825003955996333;LATIN;rd knutsen;u;genderize_r_authors
British;British;VE;CL;0.6862776670451185;LATIN;ga wood;u;genderize_r_authors
Malays;Malays;CA;NZ;7.5610639042015535;LATIN;mek wong;u;genderize_r_authors
Bangladeshi;Bangladeshi;CA;GB;6.774193219607531;LATIN;aijaz ahmed;m;genderize_r_authors
Portuguese;Portuguese;CL;CR;4.841194184439534;LATIN;carlos esquivel;m;genderize_r_authors
HispanoLatino;British;US;GB;-1.2143432060867656;LATIN;jd lewis-williams;u;genderize_r_authors
Swiss;Dutch;GB;CA;1.7050846863131652;LATIN;peter knoedel;m;genderize_r_authors
German;Jewish;DE;DE;3.3785021389440737;LATIN;tobias loose;m;genderize_r_authors
Irish;Jewish;IE;US;3.7641743843949738;LATIN;margaret walker;f;genderize_r_authors
Flemish;Danish;US;US;1.3436990540476486;LATIN;randy beard;m;genderize_r_authors
French;French;FR;CR;1.6203925863438842;LATIN;olivier tosseri;m;genderize_r_authors
Flemish;Jewish;US;US;3.3499604551470794;LATIN;william scheuerman;m;genderize_r_authors
British;British;TT;CL;2.9518807101870217;LATIN;ruth duncan;f;genderize_r_authors
British;British;NZ;GB;0.3038759686879931;LATIN;len seymour;m;genderize_r_authors
Flemish;Irish;US;IE;3.4335378260724534;LATIN;michael crabb;m;genderize_r_authors
Hungarian;Jewish;HU;HU;3.780502644766425;LATIN;andras rona-tas;m;genderize_r_authors
Dutch;British;US;US;2.4300286425626005;LATIN;jeff myers;m;genderize_r_authors
French;Italian;US;US;2.52420001474654;LATIN;patricia d'antonio;f;genderize_r_authors
Jewish;Ukrainian;RU;RU;0.7955060263802967;LATIN;nina alovert;u;genderize_r_authors
French;Polish;US;US;3.511646334990896;LATIN;james urbaniak;m;genderize_r_authors
Norwegian;German;US;US;3.4708278645530664;LATIN;richard goldner;m;genderize_r_authors
British;British;US;GB;2.423960309809226;LATIN;james nunley;m;genderize_r_authors
German;Italian;CL;US;0.9595803511867792;LATIN;pamela kort;f;genderize_r_authors
Norwegian;British;US;NZ;1.7635810523365685;LATIN;diane romayne baker;f;genderize_r_authors
Serbian;Serbian;RS;RS;4.47336142027205;LATIN;goran brajuskovic;m;genderize_r_authors
Serbian;Serbian;RS;RS;3.17074660828189;LATIN;dusanka savic pavicevic;u;genderize_r_authors
Bulgarian;Slovanian;BG;SI;1.7200469288204598;LATIN;stanka romac;u;genderize_r_authors
German;Jewish;DE;DE;4.371363344161304;LATIN;heidrun steinmetz;f;genderize_r_authors
Turkish;Armenian;TR;TR;4.503706230642071;LATIN;oktay tabasaran;m;genderize_r_authors
Cameroonian;Jewish;US;LT;4.418339681411647;LATIN;joseph carman;m;genderize_r_authors
Danish;Norwegian;US;US;3.7440085479351763;LATIN;john king;m;genderize_r_authors
Spanish;Spanish;VE;CL;3.601971466081149;LATIN;vladimiro mujica;m;genderize_r_authors
Jewish;Jewish;CA;IL;1.7644550707341575;LATIN;abraham nitzan;m;genderize_r_authors
Danish;Danish;GB;US;4.5279343771285285;LATIN;kurt mikkelsen;m;genderize_r_authors
Spanish;Czech;ES;CZ;0.16553226769664164;LATIN;luisa karczubova;f;genderize_r_authors
Czech;Polish;CZ;PL;3.332168999556133;LATIN;michal altrichter;m;genderize_r_authors
Czech;Moldova;CZ;MD;4.378330219371167;LATIN;pavel ambros;m;genderize_r_authors
Japanese;Rwandese;JP;RW;-2.122835534996411;LATIN;kratke ohlednuti;u;genderize_r_authors
Austrian;Swedish;US;US;2.1328049518441268;LATIN;robert descimon;u;genderize_r_authors
Dutch;Dutch;GB;NZ;4.41385428929531;LATIN;theo bakker;m;genderize_r_authors
Danish;Namibian;US;US;2.2719396230569124;LATIN;thomas lubjuhn;m;genderize_r_authors
Austrian;German;AT;DE;3.9481588922464224;LATIN;harald kullmann;m;genderize_r_authors
Portuguese;Portuguese;US;BR;3.747123057084375;LATIN;geraldo vicente de almeida;m;genderize_r_authors
German;Spanish;CA;PH;2.30252908325368;LATIN;bernie merkel;u;genderize_r_authors
Irish;British;IE;CA;3.279641774018116;LATIN;john healey;m;genderize_r_authors
British;British;GB;NZ;1.9609585903883848;LATIN;jake davidson;u;genderize_r_authors
Greek;Greek;CA;CA;4.205079923365212;LATIN;john lamb;m;genderize_r_authors
Jewish;Jewish;MX;CR;4.6275026314077845;LATIN;elizabeth cooke;u;genderize_r_authors
Japanese;Japanese;JP;JP;4.410818050114303;LATIN;jyoji yamate;m;genderize_r_authors
Nigerian;Chinese;NG;CN;0.4523786045151098;LATIN;steve awodey;m;genderize_r_authors
Danish;Irish;US;US;2.010366415704346;LATIN;brian booth;m;genderize_r_authors
Jewish;Austrian;RU;US;1.6577317609278652;LATIN;elena hecht;f;genderize_r_authors
French;French;CL;FR;1.2442755599857025;LATIN;nicole cazauran;u;genderize_r_authors
Chinese;Chinese;CN;CN;4.8807742224497925;LATIN;xiongwei zhu;m;genderize_r_authors
Indonesian;Indonesian;ID;ID;2.1572170130849213;LATIN;rudy castellani;m;genderize_r_authors
